[5/14/2026 2:09 PM] Alex S: [13:45:41] [QUERY] CMD: 010C | RES: 410C164F 
[13:48:12] [QUERY] CMD: 020A | RES: NO DATA 
[13:48:13] [QUERY] CMD: 020B | RES: NO DATA 
[13:48:13] [QUERY] CMD: 020C | RES: NO DATA 
[13:48:13] [QUERY] CMD: 020D | RES: NO DATA 
[13:48:14] [QUERY] CMD: 020E | RES: NO DATA 
[13:48:14] [QUERY] CMD: 020F | RES: NO DATA 
[13:48:14] [QUERY] CMD: 0210 | RES: NO DATA 
[13:48:15] [QUERY] CMD: 0211 | RES: NO DATA 
[13:48:15] [QUERY] CMD: 0212 | RES: NO DATA 
[13:48:16] [QUERY] CMD: 0213 | RES: NO DATA 
[13:48:16] [QUERY] CMD: 0214 | RES: NO DATA 
[13:48:16] [QUERY] CMD: 0215 | RES: NO DATA 
[13:48:17] [QUERY] CMD: 0216 | RES: NO DATA 
[13:48:17] [QUERY] CMD: 0217 | RES: NO DATA 
[13:48:17] [QUERY] CMD: 0218 | RES: NO DATA 
[13:48:18] [QUERY] CMD: 0219 | RES: NO DATA 
[13:48:18] [QUERY] CMD: 021A | RES: NO DATA 
[13:48:19] [QUERY] CMD: 021B | RES: NO DATA 
[13:48:19] [QUERY] CMD: 021C | RES: NO DATA 
[13:48:19] [QUERY] CMD: 021D | RES: NO DATA 
[13:48:20] [QUERY] CMD: 021E | RES: NO DATA 
[13:48:20] [QUERY] CMD: 021F | RES: NO DATA 
[13:48:20] [QUERY] CMD: 0221 | RES: NO DATA 
[13:48:21] [QUERY] CMD: 0222 | RES: NO DATA 
[13:48:21] [QUERY] CMD: 0223 | RES: NO DATA 
[13:48:22] [QUERY] CMD: 0224 | RES: NO DATA 
[13:48:22] [QUERY] CMD: 0225 | RES: NO DATA 
[13:48:22] [QUERY] CMD: 0226 | RES: NO DATA 
[13:48:23] [QUERY] CMD: 0227 | RES: NO DATA 
[13:48:23] [QUERY] CMD: 0228 | RES: NO DATA 
[13:48:23] [QUERY] CMD: 0229 | RES: NO DATA 
[13:48:24] [QUERY] CMD: 022A | RES: NO DATA 
[13:48:24] [QUERY] CMD: 022B | RES: NO DATA 
[13:48:25] [QUERY] CMD: 022C | RES: NO DATA 
[13:48:25] [QUERY] CMD: 022D | RES: NO DATA 
[13:48:25] [QUERY] CMD: 022E | RES: NO DATA 
[13:48:26] [QUERY] CMD: 022F | RES: NO DATA 
[13:48:26] [QUERY] CMD: 0230 | RES: NO DATA 
[13:48:27] [QUERY] CMD: 0231 | RES: NO DATA 
[13:48:27] [QUERY] CMD: 0232 | RES: NO DATA 
[13:48:27] [QUERY] CMD: 0233 | RES: NO DATA 
[13:48:28] [QUERY] CMD: 0234 | RES: NO DATA 
[13:48:28] [QUERY] CMD: 0235 | RES: NO DATA 
[13:48:28] [QUERY] CMD: 0236 | RES: NO DATA 
[13:48:29] [QUERY] CMD: 0237 | RES: NO DATA
[5/14/2026 2:09 PM] Alex S: [13:48:29] [QUERY] CMD: 0238 | RES: NO DATA 
[13:48:30] [QUERY] CMD: 0239 | RES: NO DATA 
[13:48:30] [QUERY] CMD: 023A | RES: NO DATA 
[13:48:30] [QUERY] CMD: 023B | RES: NO DATA 
[13:48:31] [QUERY] CMD: 023C | RES: NO DATA 
[13:48:31] [QUERY] CMD: 023D | RES: NO DATA 
[13:48:31] [QUERY] CMD: 023E | RES: NO DATA 
[13:48:32] [QUERY] CMD: 023F | RES: NO DATA 
[13:48:32] [QUERY] CMD: 0241 | RES: NO DATA 
[13:48:33] [QUERY] CMD: 0242 | RES: NO DATA 
[13:48:33] [QUERY] CMD: 0243 | RES: NO DATA 
[13:48:33] [QUERY] CMD: 0244 | RES: NO DATA 
[13:48:34] [QUERY] CMD: 0245 | RES: NO DATA 
[13:48:34] [QUERY] CMD: 0246 | RES: NO DATA 
[13:48:34] [QUERY] CMD: 0247 | RES: NO DATA 
[13:48:35] [QUERY] CMD: 0248 | RES: NO DATA 
[13:48:35] [QUERY] CMD: 0249 | RES: NO DATA 
[13:48:36] [QUERY] CMD: 024A | RES: NO DATA 
[13:48:36] [QUERY] CMD: 024B | RES: NO DATA 
[13:48:36] [QUERY] CMD: 024C | RES: NO DATA 
[13:48:37] [QUERY] CMD: 024D | RES: NO DATA 
[13:48:37] [QUERY] CMD: 024E | RES: NO DATA 
[13:48:38] [QUERY] CMD: 024F | RES: NO DATA 
[13:48:38] [QUERY] CMD: 0250 | RES: NO DATA 
[13:48:38] [QUERY] CMD: 0251 | RES: NO DATA 
[13:48:39] [QUERY] CMD: 0252 | RES: NO DATA 
[13:48:39] [QUERY] CMD: 0253 | RES: NO DATA 
[13:48:39] [QUERY] CMD: 0254 | RES: NO DATA 
[13:48:40] [QUERY] CMD: 0255 | RES: NO DATA 
[13:48:40] [QUERY] CMD: 0256 | RES: NO DATA 
[13:48:41] [QUERY] CMD: 0257 | RES: NO DATA 
[13:48:41] [QUERY] CMD: 0258 | RES: NO DATA 
[13:48:41] [QUERY] CMD: 0259 | RES: NO DATA 
[13:48:42] [QUERY] CMD: 025A | RES: NO DATA 
[13:48:42] [QUERY] CMD: 025B | RES: NO DATA 
[13:48:42] [QUERY] CMD: 025C | RES: NO DATA 
[13:48:43] [QUERY] CMD: 025D | RES: NO DATA 
[13:48:43] [QUERY] CMD: 025E | RES: NO DATA 
[13:48:44] [QUERY] CMD: 025F | RES: NO DATA 
[13:48:44] [QUERY] CMD: 03 | RES: 43004300 
[13:48:44] [QUERY] CMD: 04 | RES: 4444 
[13:48:44] [QUERY] CMD: 07 | RES: 47004700 
[13:48:45] [QUERY] CMD: 0901 | RES: NO DATA 
[13:48:45] [QUERY] CMD: 0902 | RES: 0140:4902014A46321:475041564336452:38323935353731 
[13:48:45] [QUERY] CMD: 0903 | RES: NO DATA 
[13:48:45] [QUERY] CMD: 0904 | RES: 0130:4904014433460130:4904014550351:354639363000001:4C3030304200002:000000000000002:00000000000000 
[13:48:46] [QUERY] CMD: 0905 | RES: NO DATA 
[13:48:46] [QUERY] CMD: 0906 | RES: 49060182464257490601A49F2F57 
[13:48:46] [QUERY] CMD: 0907 | RES: NO DATA 
[13:48:47] [QUERY] CMD: 0908 | RES: 02B0:490814012F071:2D0153012F00002:00000156012F003:000000015C012F4:000000000048005:2F0218012F00006:00000000000000 
[13:48:47] [QUERY] CMD: 0909 | RES: NO DATA 
[13:48:47] [QUERY] CMD: 090a | RES: 0170:490A0154434D1:002D5472616E730170:490A0145434D2:6D69734374726C3:000000000000001:002D456E67696E2:65436F6E74726F3:6C000000000000 
[13:48:48] [QUERY] CMD: 090b | RES: NO DATA 
[13:48:48] [QUERY] CMD: ATI | RES: ELM327 v2.3 
[13:48:48] [QUERY] CMD: ATRV | RES: 12.7V 
[13:48:48] [QUERY] CMD: 190208 | RES: NO DATA
